employee_id,employee_age,employee_gender,department,job_role,monthly_income,years_at_company,years_in_current_role,actual_conversion,predicted_conversion
7696,34.0,0.0,2.0,3.0,42255,6.0,2.0,0,0
19652,48.0,1.0,2.0,0.0,120451,2.0,8.0,1,1
6108,50.0,1.0,2.0,3.0,70173,5.0,4.0,0,0
16690,44.0,1.0,1.0,3.0,33339,17.0,1.0,0,0
15681,39.0,1.0,1.0,3.0,64294,1.0,1.0,0,0
4192,39.0,0.0,0.0,2.0,95334,18.0,4.0,1,1
2586,60.0,0.0,2.0,3.0,119394,2.0,7.0,1,1
2764,35.0,1.0,2.0,0.0,122654,16.0,6.0,1,1
13659,33.0,1.0,3.0,1.0,44319,18.0,9.0,0,0
13983,27.0,0.0,3.0,2.0,121111,19.0,9.0,1,1
5979,45.0,1.0,1.0,1.0,125431,1.0,6.0,1,1
3204,52.0,1.0,0.0,3.0,60621,15.0,8.0,0,0
12780,19.0,1.0,0.0,0.0,137833,2.0,9.0,1,1
7891,52.0,0.0,2.0,2.0,39928,15.0,1.0,0,0
9245,20.0,0.0,4.0,3.0,139877,19.0,8.0,1,1
4110,25.0,0.0,0.0,1.0,56650,10.0,5.0,0,0
4327,44.0,0.0,4.0,3.0,105750,2.0,8.0,1,1
16280,43.0,1.0,3.0,2.0,38121,2.0,9.0,0,0
15936,43.0,0.0,4.0,3.0,33810,16.0,5.0,0,0
4654,24.0,1.0,0.0,2.0,117330,10.0,10.0,1,1
761,,,,,127204,,,1,1
6603,51.0,0.0,4.0,0.0,122447,18.0,6.0,1,1
17475,53.0,1.0,0.0,1.0,93329,9.0,3.0,1,1
17051,21.0,0.0,2.0,3.0,87154,5.0,3.0,0,0
5954,55.0,1.0,0.0,0.0,95049,11.0,4.0,1,1
4517,46.0,0.0,0.0,1.0,37685,5.0,4.0,0,0
19743,56.0,1.0,1.0,1.0,74154,11.0,3.0,0,0
18991,35.0,0.0,1.0,1.0,76613,5.0,2.0,0,0
19702,44.0,1.0,0.0,1.0,41468,16.0,8.0,0,0
17338,52.0,1.0,3.0,1.0,71436,15.0,7.0,0,0
5912,21.0,1.0,0.0,2.0,79171,2.0,6.0,0,0
6738,23.0,1.0,3.0,0.0,55833,5.0,2.0,0,0
1695,36.0,1.0,0.0,3.0,136938,10.0,4.0,1,1
7498,53.0,0.0,3.0,1.0,92009,9.0,10.0,1,1
16451,30.0,0.0,2.0,0.0,89317,9.0,5.0,0,0
7159,42.0,1.0,0.0,3.0,114118,8.0,4.0,1,1
6587,21.0,1.0,1.0,2.0,55806,10.0,8.0,0,0
10781,33.0,0.0,0.0,1.0,115658,19.0,2.0,1,1
9228,21.0,1.0,3.0,3.0,98620,20.0,5.0,1,1
17112,57.0,0.0,2.0,1.0,72549,16.0,2.0,0,0
13351,43.0,1.0,0.0,1.0,35168,7.0,7.0,0,0
16921,53.0,0.0,1.0,0.0,128205,13.0,1.0,1,1
8165,26.0,1.0,4.0,0.0,132391,19.0,8.0,1,1
10395,31.0,1.0,4.0,0.0,126373,12.0,2.0,1,1
19731,33.0,0.0,2.0,1.0,102598,12.0,6.0,1,1
4638,46.0,0.0,2.0,1.0,107065,15.0,5.0,1,1
7491,33.0,1.0,3.0,0.0,111532,1.0,7.0,1,1
11939,51.0,1.0,4.0,1.0,117938,18.0,5.0,1,1
10371,39.0,0.0,0.0,2.0,112868,1.0,8.0,1,1
13292,60.0,0.0,2.0,1.0,33748,4.0,7.0,0,0
14826,26.0,0.0,4.0,2.0,146110,9.0,4.0,1,1
14138,40.0,0.0,2.0,1.0,76337,12.0,4.0,0,0
9685,34.0,0.0,2.0,0.0,49123,10.0,5.0,0,0
16692,19.0,0.0,4.0,2.0,35488,9.0,5.0,0,0
9487,57.0,0.0,0.0,3.0,40764,16.0,7.0,0,0
4611,29.0,0.0,4.0,0.0,57811,6.0,4.0,0,0
13284,56.0,1.0,3.0,1.0,142946,2.0,10.0,1,1
619,,,,,132757,,,1,1
17514,56.0,0.0,4.0,1.0,47770,11.0,3.0,0,0
18237,48.0,1.0,4.0,0.0,33689,18.0,8.0,0,0
9180,37.0,1.0,1.0,2.0,66111,1.0,5.0,0,0
13139,54.0,0.0,2.0,1.0,56746,9.0,1.0,0,0
1985,19.0,0.0,3.0,2.0,70043,16.0,2.0,0,0
14349,22.0,0.0,2.0,1.0,84673,2.0,3.0,0,0
12024,51.0,0.0,2.0,3.0,35623,1.0,4.0,0,0
2819,53.0,0.0,1.0,1.0,106154,3.0,5.0,1,1
3052,60.0,0.0,3.0,2.0,103966,15.0,7.0,1,1
13916,23.0,0.0,0.0,0.0,122154,11.0,8.0,1,1
6270,31.0,1.0,1.0,3.0,41095,13.0,3.0,0,0
7211,28.0,1.0,0.0,2.0,138298,10.0,4.0,1,1
7365,24.0,1.0,1.0,1.0,83866,11.0,2.0,0,0
13690,56.0,1.0,3.0,1.0,133385,17.0,8.0,1,1
438,,,,,48712,,,0,0
16468,57.0,1.0,1.0,1.0,145193,2.0,2.0,1,1
19619,64.0,0.0,1.0,3.0,102232,14.0,3.0,1,1
5102,64.0,1.0,4.0,0.0,88628,4.0,10.0,0,0
19191,26.0,0.0,3.0,3.0,49931,13.0,1.0,0,0
1652,52.0,0.0,0.0,2.0,45359,4.0,9.0,0,0
11325,48.0,1.0,0.0,1.0,133580,16.0,3.0,1,1
2893,53.0,1.0,2.0,3.0,141336,16.0,2.0,0,1
7701,65.0,0.0,4.0,0.0,76122,4.0,9.0,0,0
13909,27.0,1.0,4.0,3.0,45186,11.0,3.0,0,0
202,,,,,99164,,,1,1
12865,48.0,1.0,4.0,1.0,45660,6.0,1.0,0,0
19837,45.0,1.0,2.0,1.0,64095,6.0,4.0,0,0
5943,28.0,0.0,1.0,0.0,45811,17.0,4.0,0,0
5436,34.0,0.0,1.0,0.0,56401,3.0,5.0,0,0
15660,57.0,0.0,3.0,2.0,43783,4.0,8.0,0,0
5442,55.0,1.0,0.0,0.0,118792,17.0,6.0,1,1
17667,55.0,0.0,1.0,3.0,127205,9.0,7.0,1,1
2155,34.0,1.0,1.0,2.0,145954,13.0,5.0,1,1
16494,49.0,1.0,2.0,0.0,86388,3.0,4.0,0,0
5488,40.0,0.0,3.0,0.0,76290,5.0,5.0,0,0
4502,51.0,1.0,0.0,3.0,105775,14.0,6.0,1,1
3260,44.0,1.0,4.0,0.0,113589,20.0,2.0,1,1
6712,42.0,1.0,0.0,1.0,131608,1.0,4.0,1,1
15500,26.0,0.0,4.0,0.0,135232,5.0,4.0,1,1
13079,25.0,0.0,2.0,1.0,54545,17.0,4.0,0,0
9204,31.0,1.0,1.0,1.0,131614,7.0,5.0,1,1
11947,31.0,1.0,1.0,3.0,56443,8.0,4.0,0,0
9386,59.0,1.0,3.0,3.0,64696,16.0,3.0,0,0
5652,25.0,1.0,0.0,3.0,49875,11.0,6.0,0,0
8869,51.0,0.0,4.0,3.0,143794,17.0,10.0,1,1
724,,,,,101181,,,1,1
7430,22.0,0.0,3.0,3.0,70131,6.0,6.0,0,0
6144,62.0,0.0,1.0,3.0,118032,12.0,8.0,1,1
7761,25.0,0.0,2.0,2.0,57053,8.0,10.0,0,0
17786,57.0,1.0,2.0,3.0,56674,1.0,6.0,0,0
8367,21.0,0.0,3.0,1.0,145260,15.0,7.0,1,1
15870,59.0,1.0,2.0,0.0,92599,7.0,6.0,1,1
4391,50.0,0.0,1.0,0.0,113821,4.0,6.0,1,1
14470,42.0,1.0,3.0,3.0,77704,6.0,1.0,0,0
8235,52.0,0.0,1.0,1.0,81449,19.0,3.0,0,0
3482,29.0,0.0,1.0,3.0,89797,14.0,3.0,0,0
13977,62.0,1.0,1.0,1.0,114194,10.0,1.0,1,1
343,,,,,59856,,,0,0
19424,45.0,0.0,3.0,0.0,138622,5.0,4.0,1,1
601,,,,,39436,,,0,0
2740,35.0,0.0,2.0,1.0,54597,7.0,5.0,0,0
18553,49.0,0.0,1.0,0.0,130891,6.0,1.0,1,1
8328,53.0,0.0,1.0,3.0,112543,11.0,10.0,1,1
276,,,,,139752,,,1,1
19605,28.0,1.0,4.0,3.0,47230,9.0,7.0,0,0
19541,42.0,1.0,4.0,1.0,69537,15.0,4.0,0,0
1542,32.0,0.0,0.0,1.0,92824,5.0,8.0,1,1
2818,29.0,0.0,3.0,3.0,111930,1.0,2.0,1,1
15806,65.0,0.0,2.0,3.0,55231,14.0,8.0,0,0
15379,45.0,0.0,1.0,0.0,76629,3.0,3.0,0,0
9804,18.0,1.0,1.0,1.0,56129,7.0,4.0,0,0
9476,18.0,1.0,3.0,3.0,43162,18.0,8.0,0,0
16156,34.0,0.0,1.0,3.0,143536,3.0,9.0,1,1
15679,30.0,0.0,3.0,3.0,83584,19.0,1.0,0,0
4349,30.0,1.0,2.0,0.0,113556,18.0,2.0,1,1
13204,28.0,0.0,3.0,1.0,93156,16.0,2.0,1,1
6545,61.0,1.0,0.0,3.0,142985,16.0,3.0,1,1
2030,32.0,1.0,3.0,1.0,53875,16.0,6.0,0,0
16618,25.0,0.0,0.0,3.0,129059,13.0,9.0,1,1
16843,25.0,0.0,2.0,0.0,84597,4.0,1.0,0,0
322,,,,,69385,,,0,0
4927,35.0,0.0,4.0,3.0,101355,7.0,9.0,1,1
253,,,,,123265,,,1,1
14922,23.0,0.0,2.0,2.0,148320,10.0,4.0,1,1
16906,51.0,1.0,4.0,3.0,78622,14.0,6.0,0,0
17161,20.0,1.0,2.0,3.0,66979,19.0,5.0,0,0
12222,62.0,1.0,4.0,2.0,107515,4.0,7.0,1,1
3515,50.0,1.0,2.0,2.0,139459,14.0,5.0,1,1
9234,32.0,1.0,3.0,0.0,100269,20.0,8.0,1,1
14465,41.0,1.0,4.0,0.0,60847,17.0,9.0,0,0
12389,34.0,0.0,0.0,2.0,103509,15.0,6.0,1,1
213,,,,,53777,,,0,0
8294,20.0,1.0,3.0,1.0,114519,9.0,7.0,1,1
14571,46.0,1.0,1.0,0.0,39639,16.0,4.0,0,0
5850,64.0,1.0,3.0,0.0,143054,16.0,1.0,1,1
6297,48.0,0.0,3.0,2.0,49611,6.0,10.0,0,0
5919,50.0,0.0,0.0,3.0,60050,9.0,2.0,0,0
817,,,,,121268,,,1,1
6079,60.0,1.0,3.0,2.0,64694,20.0,10.0,1,0
2725,38.0,0.0,3.0,2.0,83552,7.0,2.0,0,0
3823,42.0,1.0,3.0,1.0,41117,16.0,10.0,0,0
5032,43.0,0.0,1.0,3.0,41034,1.0,9.0,0,0
2256,24.0,0.0,4.0,2.0,104319,19.0,7.0,1,1
1461,53.0,0.0,1.0,0.0,85177,18.0,3.0,0,0
10841,19.0,1.0,2.0,2.0,37611,15.0,2.0,0,0
12822,19.0,1.0,4.0,0.0,90999,11.0,3.0,1,1
19255,40.0,0.0,0.0,1.0,121861,8.0,3.0,1,1
14254,37.0,0.0,0.0,2.0,113630,13.0,3.0,1,1
1058,51.0,0.0,3.0,2.0,117370,8.0,4.0,1,1
12354,33.0,1.0,0.0,2.0,77079,6.0,6.0,0,0
3551,52.0,0.0,3.0,1.0,105565,6.0,4.0,1,1
10419,27.0,1.0,4.0,3.0,58648,5.0,4.0,0,0
10930,49.0,0.0,3.0,0.0,98223,6.0,8.0,1,1
8519,36.0,1.0,3.0,0.0,117925,6.0,1.0,1,1
12881,53.0,0.0,0.0,1.0,144635,3.0,3.0,1,1
6148,50.0,0.0,4.0,3.0,144445,16.0,1.0,1,1
6290,22.0,1.0,0.0,0.0,109769,19.0,9.0,1,1
16659,23.0,0.0,1.0,2.0,145309,1.0,8.0,1,1
19966,38.0,1.0,3.0,3.0,55742,2.0,1.0,0,0
9627,54.0,0.0,0.0,2.0,47719,5.0,9.0,0,0
61,,,,,106553,,,1,1
2516,62.0,0.0,2.0,2.0,82234,10.0,3.0,0,0
18144,36.0,0.0,0.0,3.0,71401,11.0,8.0,0,0
3148,24.0,0.0,0.0,0.0,57606,5.0,7.0,0,0
4415,46.0,1.0,2.0,3.0,32170,17.0,9.0,0,0
17968,59.0,1.0,2.0,2.0,48415,7.0,1.0,0,0
16693,53.0,0.0,0.0,1.0,66283,1.0,8.0,0,0
8002,51.0,1.0,0.0,0.0,73130,19.0,7.0,0,0
788,,,,,112874,,,1,1
8694,23.0,1.0,4.0,3.0,76033,5.0,6.0,0,0
11782,39.0,1.0,0.0,3.0,137340,20.0,7.0,1,1
17711,48.0,1.0,2.0,3.0,87620,4.0,1.0,0,0
18563,37.0,0.0,4.0,0.0,116068,16.0,8.0,1,1
18649,32.0,0.0,4.0,2.0,33890,20.0,8.0,0,0
3121,18.0,1.0,0.0,1.0,127540,20.0,7.0,1,1
15532,21.0,1.0,1.0,3.0,50044,16.0,8.0,0,0
12226,48.0,0.0,0.0,2.0,87655,8.0,4.0,0,0
3859,51.0,1.0,4.0,2.0,86482,14.0,1.0,0,0
89,,,,,129300,,,1,1
6775,55.0,0.0,2.0,3.0,129556,18.0,5.0,1,1
13400,63.0,1.0,2.0,2.0,52667,1.0,8.0,0,0
11877,26.0,0.0,3.0,0.0,116800,6.0,3.0,1,1
6275,30.0,0.0,0.0,2.0,102375,6.0,7.0,1,1
12949,47.0,0.0,2.0,3.0,30910,18.0,10.0,1,0
5942,40.0,0.0,1.0,1.0,91745,2.0,10.0,1,1
2396,53.0,1.0,4.0,1.0,56746,12.0,8.0,0,0
19360,39.0,1.0,0.0,0.0,106069,11.0,5.0,1,1
9209,64.0,0.0,2.0,2.0,31937,2.0,8.0,0,0
12379,62.0,0.0,0.0,3.0,111783,19.0,2.0,1,1
95,,,,,31017,,,0,0
7545,43.0,1.0,1.0,3.0,39616,1.0,10.0,0,0
10514,41.0,0.0,1.0,1.0,31621,1.0,9.0,0,0
2467,20.0,0.0,3.0,3.0,78365,8.0,3.0,0,0
2840,45.0,0.0,1.0,3.0,98577,15.0,9.0,1,1
18517,64.0,1.0,4.0,0.0,80638,10.0,10.0,0,0
707,,,,,147475,,,1,1
1642,45.0,0.0,0.0,0.0,43860,2.0,3.0,0,0
7560,61.0,0.0,2.0,1.0,114285,12.0,9.0,1,1
14167,31.0,1.0,1.0,1.0,110275,18.0,5.0,1,1
18943,19.0,1.0,2.0,1.0,36566,18.0,7.0,0,0
6533,63.0,1.0,3.0,3.0,47619,4.0,10.0,0,0
8403,58.0,1.0,2.0,0.0,45188,13.0,1.0,0,0
12210,63.0,0.0,0.0,3.0,32197,7.0,3.0,0,0
16565,23.0,1.0,2.0,3.0,97471,1.0,10.0,1,1
645,,,,,121008,,,1,1
12494,46.0,1.0,1.0,3.0,102919,3.0,1.0,1,1
18896,24.0,0.0,4.0,2.0,108444,1.0,5.0,1,1
16623,56.0,0.0,1.0,3.0,73666,12.0,3.0,0,0
8836,44.0,0.0,1.0,2.0,106428,2.0,6.0,1,1
14535,21.0,0.0,0.0,0.0,34009,5.0,5.0,0,0
15593,55.0,1.0,2.0,0.0,116135,7.0,8.0,1,1
3411,25.0,0.0,3.0,3.0,86448,3.0,7.0,0,0
11996,44.0,0.0,3.0,3.0,147266,10.0,3.0,1,1
6527,56.0,0.0,3.0,1.0,44032,2.0,3.0,0,0
16667,50.0,0.0,0.0,0.0,49395,10.0,4.0,0,0
14644,44.0,1.0,2.0,3.0,118285,15.0,8.0,1,1
11124,54.0,1.0,4.0,1.0,50824,12.0,6.0,0,0
9772,38.0,1.0,3.0,1.0,54503,1.0,5.0,0,0
1541,46.0,1.0,4.0,1.0,105453,17.0,8.0,1,1
394,,,,,74065,,,0,0
13080,29.0,1.0,4.0,3.0,90181,5.0,8.0,0,0
5233,26.0,1.0,3.0,1.0,110071,2.0,7.0,1,1
10477,59.0,0.0,2.0,0.0,114004,1.0,6.0,1,1
168,,,,,80637,,,0,0
3961,30.0,1.0,0.0,1.0,80101,4.0,7.0,0,0
4963,58.0,0.0,2.0,3.0,58152,15.0,3.0,0,0
12518,42.0,0.0,0.0,2.0,44856,6.0,8.0,0,0
3021,33.0,0.0,1.0,3.0,103862,9.0,6.0,1,1
5824,41.0,0.0,1.0,0.0,121684,8.0,2.0,1,1
6259,44.0,0.0,2.0,0.0,101197,12.0,7.0,1,1
4596,56.0,0.0,3.0,3.0,49338,18.0,3.0,1,0
15649,30.0,1.0,3.0,3.0,58209,12.0,6.0,0,0
13589,37.0,1.0,2.0,3.0,95533,17.0,10.0,1,1
13324,39.0,1.0,4.0,2.0,67090,2.0,1.0,0,0
10862,23.0,1.0,0.0,1.0,110987,11.0,6.0,1,1
332,,,,,120736,,,1,1
10063,32.0,1.0,3.0,1.0,62941,17.0,4.0,0,0
12715,60.0,0.0,1.0,1.0,136638,12.0,2.0,1,1
9596,31.0,1.0,1.0,0.0,139935,20.0,9.0,1,1
12681,21.0,0.0,2.0,1.0,104164,3.0,1.0,1,1
16414,30.0,0.0,3.0,2.0,75668,17.0,7.0,0,0
4403,60.0,1.0,0.0,1.0,77094,1.0,7.0,0,0
5976,28.0,0.0,2.0,2.0,73955,8.0,9.0,0,0
6935,65.0,0.0,3.0,3.0,59632,8.0,8.0,0,0
2608,37.0,0.0,3.0,2.0,137511,1.0,2.0,1,1
10996,23.0,0.0,1.0,2.0,127171,6.0,6.0,1,1
18699,58.0,0.0,0.0,0.0,44569,5.0,3.0,0,0
18528,53.0,1.0,2.0,1.0,93529,14.0,5.0,1,1
1993,61.0,1.0,4.0,0.0,44200,9.0,3.0,0,0
12033,53.0,1.0,4.0,3.0,141734,16.0,5.0,1,1
7515,46.0,0.0,3.0,2.0,119746,13.0,4.0,1,1
1947,58.0,1.0,1.0,0.0,70601,7.0,6.0,0,0
5669,26.0,1.0,0.0,2.0,105946,11.0,7.0,1,1
4426,44.0,1.0,1.0,3.0,101676,18.0,3.0,1,1
2463,43.0,1.0,0.0,1.0,75242,5.0,7.0,0,0
3883,21.0,0.0,4.0,2.0,140054,3.0,8.0,1,1
16200,64.0,1.0,4.0,1.0,41921,18.0,7.0,0,0
1658,18.0,0.0,4.0,3.0,146244,19.0,6.0,1,1
5830,19.0,0.0,0.0,0.0,114775,17.0,3.0,1,1
15298,46.0,0.0,0.0,1.0,92864,5.0,8.0,1,1
2056,24.0,1.0,3.0,1.0,124662,2.0,6.0,1,1
12070,44.0,1.0,3.0,0.0,94801,2.0,6.0,1,1
3310,22.0,1.0,3.0,1.0,115668,9.0,4.0,1,1
3710,21.0,0.0,4.0,0.0,53482,2.0,4.0,0,0
8561,48.0,1.0,1.0,2.0,148351,20.0,4.0,1,1
4644,60.0,1.0,4.0,1.0,31382,6.0,7.0,0,0
8376,38.0,1.0,1.0,0.0,95498,20.0,5.0,1,1
2085,21.0,1.0,2.0,3.0,95083,5.0,3.0,1,1
10999,37.0,0.0,1.0,0.0,63689,2.0,1.0,0,0
7869,51.0,0.0,4.0,0.0,64070,8.0,9.0,0,0
9669,56.0,0.0,2.0,3.0,109554,14.0,3.0,1,1
8413,19.0,0.0,2.0,1.0,49774,7.0,1.0,0,0
9323,21.0,1.0,1.0,1.0,67707,9.0,7.0,0,0
17024,34.0,0.0,1.0,0.0,30529,12.0,9.0,0,0
17862,47.0,1.0,2.0,1.0,96423,18.0,9.0,1,1
17375,49.0,1.0,0.0,0.0,58526,18.0,6.0,0,0
5003,24.0,0.0,1.0,2.0,62794,16.0,6.0,0,0
19342,37.0,0.0,0.0,0.0,75611,4.0,4.0,0,0
4751,24.0,0.0,4.0,2.0,56918,1.0,2.0,0,0
13066,29.0,0.0,0.0,3.0,85382,6.0,9.0,0,0
18053,60.0,0.0,3.0,2.0,76010,9.0,9.0,0,0
1594,41.0,0.0,3.0,0.0,139576,16.0,7.0,1,1
16179,62.0,1.0,4.0,1.0,93966,9.0,7.0,1,1
4002,41.0,1.0,3.0,3.0,99786,2.0,7.0,1,1
3676,56.0,0.0,2.0,1.0,52670,3.0,5.0,0,0
9667,58.0,0.0,3.0,2.0,145268,20.0,6.0,1,1
18816,47.0,0.0,2.0,0.0,46651,12.0,10.0,0,0
2081,19.0,1.0,2.0,2.0,49624,7.0,1.0,0,0
11370,22.0,0.0,2.0,3.0,37374,6.0,4.0,0,0
16503,42.0,0.0,0.0,0.0,86382,17.0,10.0,0,0
14750,34.0,1.0,2.0,0.0,66164,7.0,9.0,0,0
2960,58.0,0.0,0.0,1.0,85923,2.0,9.0,0,0
8072,33.0,1.0,2.0,2.0,60952,9.0,6.0,0,0
5881,32.0,1.0,3.0,1.0,60955,5.0,5.0,0,0
11235,47.0,1.0,3.0,3.0,130815,10.0,2.0,1,1
8023,49.0,0.0,1.0,2.0,83474,17.0,3.0,0,0
4068,54.0,0.0,0.0,1.0,39886,3.0,2.0,0,0
16269,22.0,0.0,3.0,0.0,79696,5.0,3.0,0,0
347,,,,,37401,,,0,0
953,,,,,102475,,,1,1
5185,23.0,1.0,1.0,2.0,50059,10.0,9.0,0,0
4585,65.0,1.0,4.0,3.0,122447,7.0,2.0,1,1
10127,22.0,1.0,4.0,0.0,103182,6.0,9.0,1,1
8556,59.0,1.0,4.0,3.0,45387,16.0,5.0,0,0
17899,52.0,0.0,1.0,2.0,32396,5.0,2.0,0,0
14487,59.0,0.0,0.0,0.0,128842,8.0,2.0,1,1
19297,29.0,0.0,3.0,1.0,93854,7.0,8.0,1,1
15434,42.0,1.0,0.0,0.0,88596,17.0,1.0,0,0
14681,34.0,1.0,2.0,0.0,92410,9.0,5.0,1,1
19051,31.0,0.0,3.0,3.0,111050,20.0,1.0,1,1
15103,32.0,0.0,4.0,2.0,123338,12.0,6.0,1,1
18194,45.0,1.0,0.0,1.0,92874,5.0,8.0,1,1
12592,53.0,0.0,3.0,1.0,34923,15.0,10.0,0,0
273,,,,,100468,,,1,1
10981,25.0,1.0,2.0,1.0,47044,4.0,9.0,0,0
10838,46.0,1.0,3.0,1.0,48563,11.0,7.0,0,0
10628,58.0,0.0,2.0,2.0,145230,20.0,9.0,1,1
4380,60.0,0.0,1.0,3.0,52853,17.0,6.0,0,0
5595,51.0,1.0,2.0,2.0,143558,14.0,6.0,1,1
4633,54.0,0.0,4.0,0.0,124755,6.0,5.0,1,1
6157,40.0,0.0,0.0,2.0,54032,20.0,5.0,0,0
8702,33.0,0.0,2.0,2.0,133266,11.0,9.0,1,1
4067,25.0,1.0,2.0,3.0,81632,20.0,2.0,1,0
15625,48.0,1.0,4.0,2.0,40316,18.0,1.0,0,0
9831,56.0,1.0,3.0,2.0,47107,13.0,2.0,0,0
5108,22.0,1.0,2.0,0.0,64065,2.0,5.0,0,0
2170,31.0,0.0,1.0,3.0,145375,15.0,3.0,1,1
17124,26.0,1.0,2.0,0.0,69847,15.0,9.0,0,0
6678,29.0,0.0,2.0,3.0,61924,5.0,3.0,0,0
10713,33.0,1.0,0.0,1.0,67756,13.0,9.0,0,0
9,,,,,112387,,,1,1
11153,47.0,1.0,4.0,0.0,68171,13.0,9.0,0,0
11800,25.0,1.0,1.0,1.0,98275,2.0,10.0,1,1
15759,43.0,0.0,4.0,1.0,80946,17.0,2.0,1,0
19480,41.0,0.0,0.0,2.0,51231,11.0,3.0,0,0
18674,53.0,0.0,3.0,0.0,143927,10.0,7.0,1,1
4161,36.0,1.0,0.0,1.0,98337,5.0,5.0,0,1
5126,25.0,1.0,0.0,2.0,86747,19.0,7.0,0,0
15616,18.0,0.0,2.0,3.0,38485,11.0,2.0,0,0
12034,21.0,0.0,2.0,1.0,109333,8.0,8.0,1,1
14803,59.0,1.0,3.0,2.0,133158,13.0,6.0,1,1
19531,53.0,0.0,2.0,1.0,57495,10.0,8.0,0,0
9460,60.0,1.0,1.0,2.0,69149,19.0,1.0,0,0
13793,24.0,1.0,4.0,0.0,130991,14.0,7.0,1,1
4858,64.0,1.0,2.0,0.0,77378,6.0,1.0,0,0
7750,45.0,1.0,1.0,1.0,45990,9.0,10.0,0,0
17488,23.0,1.0,1.0,1.0,57916,8.0,5.0,0,0
1302,63.0,1.0,1.0,2.0,123790,19.0,8.0,0,1
9880,41.0,1.0,4.0,2.0,56184,13.0,8.0,0,0
18054,45.0,0.0,1.0,0.0,122690,2.0,9.0,1,1
17132,62.0,0.0,2.0,2.0,55010,14.0,2.0,0,0
17232,41.0,1.0,0.0,2.0,90728,14.0,3.0,1,1
4041,29.0,0.0,1.0,1.0,94308,17.0,10.0,1,1
11137,33.0,1.0,4.0,0.0,137792,2.0,10.0,1,1
2055,41.0,1.0,2.0,2.0,71874,5.0,6.0,0,0
13147,45.0,0.0,1.0,3.0,91522,16.0,2.0,1,1
11871,18.0,0.0,2.0,1.0,105957,10.0,7.0,1,1
3254,34.0,0.0,0.0,1.0,66225,11.0,8.0,0,0
18835,58.0,1.0,2.0,0.0,121787,2.0,10.0,1,1
915,,,,,135617,,,1,1
1671,19.0,1.0,0.0,3.0,78286,1.0,1.0,0,0
13391,57.0,0.0,3.0,1.0,62306,12.0,6.0,0,0
12626,20.0,1.0,4.0,1.0,145982,15.0,2.0,1,1
5174,53.0,0.0,4.0,3.0,137097,7.0,6.0,1,1
15263,18.0,0.0,0.0,0.0,51210,17.0,10.0,0,0
5892,57.0,0.0,2.0,1.0,76314,11.0,2.0,0,0
18862,41.0,0.0,4.0,3.0,86088,7.0,1.0,0,0
7939,65.0,0.0,2.0,1.0,100212,20.0,2.0,1,1
8036,32.0,1.0,3.0,2.0,148129,17.0,1.0,1,1
19093,49.0,0.0,0.0,0.0,72214,19.0,9.0,0,0
4803,37.0,1.0,0.0,1.0,123636,2.0,5.0,1,1
3319,22.0,0.0,1.0,2.0,142991,1.0,10.0,1,1
812,,,,,121793,,,1,1
866,,,,,50560,,,0,0
5501,34.0,0.0,2.0,2.0,46524,8.0,4.0,0,0
5539,21.0,0.0,4.0,1.0,110703,11.0,8.0,1,1
8149,61.0,0.0,0.0,3.0,49024,12.0,4.0,0,0
19050,32.0,1.0,1.0,0.0,76620,11.0,4.0,0,0
8783,23.0,1.0,1.0,2.0,64679,19.0,8.0,0,0
13342,48.0,0.0,3.0,0.0,108234,11.0,7.0,1,1
14238,55.0,1.0,2.0,2.0,51605,3.0,6.0,0,0
13349,42.0,1.0,2.0,0.0,92009,18.0,6.0,1,1
10026,22.0,0.0,4.0,1.0,43732,20.0,7.0,0,0
15817,57.0,1.0,3.0,1.0,130809,11.0,1.0,1,1
7559,24.0,1.0,2.0,2.0,86919,7.0,6.0,0,0
16868,53.0,1.0,2.0,0.0,66534,7.0,4.0,0,0
13261,50.0,0.0,1.0,0.0,43314,2.0,6.0,0,0
4689,59.0,1.0,3.0,3.0,58455,1.0,5.0,0,0
16524,35.0,0.0,4.0,2.0,30909,9.0,6.0,0,0
4817,37.0,1.0,3.0,2.0,84576,11.0,1.0,0,0
5921,27.0,0.0,0.0,0.0,132541,11.0,3.0,1,1
4609,52.0,0.0,0.0,3.0,116073,7.0,2.0,1,1
17947,64.0,1.0,4.0,2.0,112642,2.0,10.0,1,1
7771,39.0,1.0,4.0,0.0,127821,13.0,5.0,1,1
12359,55.0,0.0,1.0,0.0,114361,15.0,9.0,0,1
15005,57.0,0.0,0.0,0.0,50235,3.0,9.0,0,0
10909,43.0,1.0,0.0,3.0,111200,3.0,7.0,1,1
19588,55.0,1.0,0.0,3.0,148249,14.0,10.0,1,1
8599,28.0,0.0,4.0,3.0,44646,15.0,9.0,0,0
19018,21.0,0.0,3.0,3.0,124712,7.0,4.0,1,1
8821,37.0,1.0,0.0,3.0,34012,1.0,6.0,0,0
1802,51.0,0.0,3.0,1.0,53052,19.0,3.0,0,0
2671,42.0,0.0,0.0,2.0,66322,17.0,4.0,0,0
19086,47.0,0.0,4.0,2.0,40663,11.0,9.0,0,0
9207,48.0,0.0,0.0,0.0,102202,19.0,9.0,1,1
1002,40.0,0.0,4.0,1.0,91878,12.0,6.0,1,1
480,,,,,135648,,,1,1
1051,46.0,0.0,4.0,0.0,73089,9.0,1.0,0,0
